display_title,docdt,url,pdfurl
Kenya - EASTERN AND SOUTHERN AFRICA- P153349- National Agricultural and Rural Inclusive Growth Project - Procurement Plan,2023-07-20T04:00:00Z,http://documents.worldbank.org/curated/en/099072023004512527,http://documents.worldbank.org/curated/en/099072023004512527/pdf/P1533490e2e7c006a094020bc874d65e693.pdf
Disclosable Version of the ISR - Kenya Water Security and Climate Resilience Project - P117635 - Sequence No : 21,2023-07-19T04:00:00Z,http://documents.worldbank.org/curated/en/099071923115532097,http://documents.worldbank.org/curated/en/099071923115532097/pdf/P1176350063778044080050cd6d6f8571f1.pdf
,,,
Kenya - EASTERN AND SOUTHERN AFRICA- P156634- Water and Sanitation Development Project - Procurement Plan,2023-07-18T04:00:00Z,http://documents.worldbank.org/curated/en/099071823112525671,http://documents.worldbank.org/curated/en/099071823112525671/pdf/P156634086882008c0bb38098b02affc6dc.pdf
Kenya - EASTERN AND SOUTHERN AFRICA- P145559- Coastal Region Water Security and Climate Resilience Project - Procurement Plan,2023-07-18T04:00:00Z,http://documents.worldbank.org/curated/en/099071823033027694,http://documents.worldbank.org/curated/en/099071823033027694/pdf/P1455590ebe4820bc0ab5f0c066e1288f1e.pdf
Kenya - EASTERN AND SOUTHERN AFRICA- P156634- Water and Sanitation Development Project - Procurement Plan,2023-07-17T04:00:00Z,http://documents.worldbank.org/curated/en/099071723113013074,http://documents.worldbank.org/curated/en/099071723113013074/pdf/P15663402cf44e0850a8a800bfa6327386d.pdf
Kenya - EASTERN AND SOUTHERN AFRICA- P177048- Second Kenya Urban Support Program - Procurement Plan,2023-07-14T04:00:00Z,http://documents.worldbank.org/curated/en/099071423155011390,http://documents.worldbank.org/curated/en/099071423155011390/pdf/P1770480d19c2f07a0a1990967404b340a5.pdf
Disclosable Version of the ISR - Marine Fisheries and Socio-Economic Development Project - P163980 - Sequence No : 07,2023-07-14T04:00:00Z,http://documents.worldbank.org/curated/en/099071323222031598,http://documents.worldbank.org/curated/en/099071323222031598/pdf/P16398001f97050c80b9650a6462b5a7afe.pdf
Kenya - EASTERN AND SOUTHERN AFRICA- P160009- Kenya: Off-grid Solar Access Project for Underserved Counties - Procurement Plan,2023-07-14T04:00:00Z,http://documents.worldbank.org/curated/en/099071423084530255,http://documents.worldbank.org/curated/en/099071423084530255/pdf/P160009162c051b811b07144d11af6b1bddbcc5ad317.pdf
"Disclosable Version of the ISR - Improved Livelihood Opportunities and Accessibility for underserved urban communities in Meru, Kenya - P163035 - Sequence No : 02",2023-07-13T04:00:00Z,http://documents.worldbank.org/curated/en/099071323044528257,http://documents.worldbank.org/curated/en/099071323044528257/pdf/P1630350e4ff5905d08dd70db5a216db250.pdf
Kenya - EASTERN AND SOUTHERN AFRICA- P160009- Kenya: Off-grid Solar Access Project for Underserved Counties - Procurement Plan,2023-07-13T04:00:00Z,http://documents.worldbank.org/curated/en/099071323074032602,http://documents.worldbank.org/curated/en/099071323074032602/pdf/P16000903b4f5102b0ba900b749593a75ba.pdf
Kenya - EASTERN AND SOUTHERN AFRICA- P167814- Second Kenya Informal Settlements Improvement Project - Procurement Plan,2023-07-13T04:00:00Z,http://documents.worldbank.org/curated/en/099071323143527286,http://documents.worldbank.org/curated/en/099071323143527286/pdf/P16781400a8dcf0c10a5130194d01b8faae.pdf
Kenya - EASTERN AND SOUTHERN AFRICA- P167814- Second Kenya Informal Settlements Improvement Project - Procurement Plan,2023-07-12T04:00:00Z,http://documents.worldbank.org/curated/en/099071223132021084,http://documents.worldbank.org/curated/en/099071223132021084/pdf/P1678140ccd0af02e096c7016eb3ab2940d.pdf
,,,
Disclosable Version of the ISR - Kenya Digital Economy Acceleration Project - P170941 - Sequence No : 01,2023-07-12T04:00:00Z,http://documents.worldbank.org/curated/en/099071223165549893,http://documents.worldbank.org/curated/en/099071223165549893/pdf/P1709410bca70001a0907202344e515d738.pdf
Kenya - EASTERN AND SOUTHERN AFRICA- P167814- Second Kenya Informal Settlements Improvement Project - Procurement Plan,2023-07-12T04:00:00Z,http://documents.worldbank.org/curated/en/099071223131551397,http://documents.worldbank.org/curated/en/099071223131551397/pdf/P1678140638dc703f0bcf408046b6862bd8.pdf
Kenya - EASTERN AND SOUTHERN AFRICA- P167814- Second Kenya Informal Settlements Improvement Project - Procurement Plan,2023-07-12T04:00:00Z,http://documents.worldbank.org/curated/en/099071223132537137,http://documents.worldbank.org/curated/en/099071223132537137/pdf/P1678140e6ca67067097cf0bfa7c22f4ff7.pdf
Kenya - EASTERN AND SOUTHERN AFRICA- P156634- Water and Sanitation Development Project - Procurement Plan,2023-07-11T04:00:00Z,http://documents.worldbank.org/curated/en/099071123014014567,http://documents.worldbank.org/curated/en/099071123014014567/pdf/P156634056b66e02408e5c029e4b5c3149b.pdf
Official Documents- Financing Agreement for Credit 7290-KE.pdf,2023-07-11T04:00:00Z,http://documents.worldbank.org/curated/en/099073123093035199,http://documents.worldbank.org/curated/en/099073123093035199/pdf/P1709410e106130ec0a4060495be476148f.pdf
Official Documents- Financing Agreement for Credit No. 7289-KE.pdf,2023-07-11T04:00:00Z,http://documents.worldbank.org/curated/en/099073123093015755,http://documents.worldbank.org/curated/en/099073123093015755/pdf/P17094104f254a01e09acc06e067abb421b.pdf
Kenya - EASTERN AND SOUTHERN AFRICA- P156634- Water and Sanitation Development Project - Procurement Plan,2023-07-11T04:00:00Z,http://documents.worldbank.org/curated/en/099071123054529599,http://documents.worldbank.org/curated/en/099071123054529599/pdf/P1566340751a4708608d260f2dfd6f9bd1a.pdf
"Kenya - Coastal Region Water Security and Climate Resilience Project : Resettlement Plan (Vol. 1 of 4) : Resettlement Action Plan 3 for Mwache Dam Roads’ Project
",2023-07-01T04:00:00Z,http://documents.worldbank.org/curated/en/099103123022535621,http://documents.worldbank.org/curated/en/099103123022535621/pdf/P145559058e32708809dcb0437cc3e69f2a.pdf
Kenya - EASTERN AND SOUTHERN AFRICA- P176867- Primary Education Equity in Learning Program - Procurement Plan,2023-06-30T04:00:00Z,http://documents.worldbank.org/curated/en/099063023070529723,http://documents.worldbank.org/curated/en/099063023070529723/pdf/P17686700d1caa0610a09a0e8fe16f0fedd.pdf
Kenya - EASTERN AND SOUTHERN AFRICA- P153349- National Agricultural and Rural Inclusive Growth Project - Procurement Plan,2023-06-30T04:00:00Z,http://documents.worldbank.org/curated/en/099063023144514416,http://documents.worldbank.org/curated/en/099063023144514416/pdf/P15334903cb32202f0ba6f02d49c20e6d2d.pdf
,,,
Kenya - Financial Sector Support Project,2023-06-29T04:00:00Z,http://documents.worldbank.org/curated/en/099062923195539811,http://documents.worldbank.org/curated/en/099062923195539811/pdf/P15181604374a006e0917c0d7d1ca2b911f.pdf
Disclosable Version of the ISR - National Agricultural and Rural Inclusive Growth Project - P153349 - Sequence No : 14,2023-06-28T04:00:00Z,http://documents.worldbank.org/curated/en/099062823165017831,http://documents.worldbank.org/curated/en/099062823165017831/pdf/P15334903f60fa03f08f9605327391e52a1.pdf
Kenya - EASTERN AND SOUTHERN AFRICA- P151831- Kenya Youth Employment and Opportunities - Procurement Plan,2023-06-27T04:00:00Z,http://documents.worldbank.org/curated/en/099062723075042436,http://documents.worldbank.org/curated/en/099062723075042436/pdf/P15183108cc4b80b10a5000057d36487083.pdf
Disclosable Restructuring Paper - Marine Fisheries and Socio-Economic Development Project - P163980,2023-06-27T04:00:00Z,http://documents.worldbank.org/curated/en/099062723020023439,http://documents.worldbank.org/curated/en/099062723020023439/pdf/P16398003de62d0e608a4d03d7fe5a27927.pdf
Kenya - EASTERN AND SOUTHERN AFRICA- P153349- National Agricultural and Rural Inclusive Growth Project - Procurement Plan,2023-06-27T04:00:00Z,http://documents.worldbank.org/curated/en/099062723013011768,http://documents.worldbank.org/curated/en/099062723013011768/pdf/P15334906f70fd0f70a8440c460ff7612d0.pdf
Disclosable Restructuring Paper - KENYA COVID-19 HEALTH EMERGENCY RESPONSE PROJECT - P173820,2023-06-27T04:00:00Z,http://documents.worldbank.org/curated/en/099062723135015338,http://documents.worldbank.org/curated/en/099062723135015338/pdf/P1738200eb6bbd0050a93c01cd9d1567456.pdf
"Djibouti, Ethiopia, Kenya, Somalia - Horn of Africa Initiative : Regional Economic Corridor Project",2023-06-27T04:00:00Z,http://documents.worldbank.org/curated/en/099062823183520233,http://documents.worldbank.org/curated/en/099062823183520233/pdf/BOSIB09ed00ad704d09d1d08298287de38c.pdf
Kenya - EASTERN AND SOUTHERN AFRICA- P153349- National Agricultural and Rural Inclusive Growth Project - Procurement Plan,2023-06-26T04:00:00Z,http://documents.worldbank.org/curated/en/099062623130025298,http://documents.worldbank.org/curated/en/099062623130025298/pdf/P1533490cb83c509e0860f0b2a853a6a3da.pdf
Disclosable Restructuring Paper - Kenya: Off-grid Solar Access Project for Underserved Counties - P160009,2023-06-26T04:00:00Z,http://documents.worldbank.org/curated/en/099062623030577958,http://documents.worldbank.org/curated/en/099062623030577958/pdf/P160009021eeea0cf09818071ea9ecf7d1e.pdf
Disclosable Version of the ISR - Primary Education Equity in Learning Program - P176867 - Sequence No : 03,2023-06-26T04:00:00Z,http://documents.worldbank.org/curated/en/099062623175518425,http://documents.worldbank.org/curated/en/099062623175518425/pdf/P176867087c42d09d0b3a10dcd536e475e2.pdf
,,,
Kenya - EASTERN AND SOUTHERN AFRICA- P153349- National Agricultural and Rural Inclusive Growth Project - Procurement Plan,2023-06-24T04:00:00Z,http://documents.worldbank.org/curated/en/099062323220534673,http://documents.worldbank.org/curated/en/099062323220534673/pdf/P153349073e50808d0b3fc076a7a11d5011.pdf
Kenya - EASTERN AND SOUTHERN AFRICA- P153349- National Agricultural and Rural Inclusive Growth Project - Procurement Plan,2023-06-23T04:00:00Z,http://documents.worldbank.org/curated/en/099062323061590003,http://documents.worldbank.org/curated/en/099062323061590003/pdf/P15334902b49c00d2082b2051f2c408ed0d.pdf
Disclosable Version of the ISR - Kenya: Off-grid Solar Access Project for Underserved Counties - P160009 - Sequence No : 11,2023-06-23T04:00:00Z,http://documents.worldbank.org/curated/en/099062323141523443,http://documents.worldbank.org/curated/en/099062323141523443/pdf/P1600090fee76e0f008e810b46c8496d8ae.pdf
Kenya - EASTERN AND SOUTHERN AFRICA- P153349- National Agricultural and Rural Inclusive Growth Project - Procurement Plan,2023-06-23T04:00:00Z,http://documents.worldbank.org/curated/en/099062323043015160,http://documents.worldbank.org/curated/en/099062323043015160/pdf/P1533490795c100c90a96a0c155a64d5e50.pdf
Interventions to Foster Youth Employment in Refugee and Host Communities in Kenya: A Feasibility Study,2023-06-22T04:00:00Z,http://documents.worldbank.org/curated/en/099062723122022646,http://documents.worldbank.org/curated/en/099062723122022646/pdf/P1738140add0780be087530b5abc9c56dc4.pdf
Disclosable Version of the ISR - Second Kenya Informal Settlements Improvement Project - P167814 - Sequence No : 06,2023-06-21T04:00:00Z,http://documents.worldbank.org/curated/en/099062123140518168,http://documents.worldbank.org/curated/en/099062123140518168/pdf/P1678140d091240df08da0091f62c903bb0.pdf
Kenya - EASTERN AND SOUTHERN AFRICA- P151831- Kenya Youth Employment and Opportunities - Procurement Plan,2023-06-21T04:00:00Z,http://documents.worldbank.org/curated/en/099062123020534614,http://documents.worldbank.org/curated/en/099062123020534614/pdf/P151831084e7090870996a0878f7ef68883.pdf
Kenya - EASTERN AND SOUTHERN AFRICA- P175017- Supporting Access to Finance and Enterprise Recovery (SAFER) - Procurement Plan,2023-06-21T04:00:00Z,http://documents.worldbank.org/curated/en/099062123033027978,http://documents.worldbank.org/curated/en/099062123033027978/pdf/P1750171db2472e119acc143b119065171149fd235f8.pdf
Disclosable Version of the ISR - Kenya Youth Employment and Opportunities - P151831 - Sequence No : 14,2023-06-20T04:00:00Z,http://documents.worldbank.org/curated/en/099062023025555531,http://documents.worldbank.org/curated/en/099062023025555531/pdf/P1518310d4b42e00b0b00b00c5ff6ea9029.pdf
Official Documents- Corrigendum Letter for Additional Financing Grant Agreement for GPE Grant TF0C0307.pdf,2023-06-20T04:00:00Z,http://documents.worldbank.org/curated/en/099062023105526925,http://documents.worldbank.org/curated/en/099062023105526925/pdf/P17686704d4a0506a0b70f0ea4db34b15bf.pdf
,,,
Kenya - EASTERN AND SOUTHERN AFRICA- P153349- National Agricultural and Rural Inclusive Growth Project - Procurement Plan,2023-06-20T04:00:00Z,http://documents.worldbank.org/curated/en/099062023075540653,http://documents.worldbank.org/curated/en/099062023075540653/pdf/P1533490c74a0a0e30b7750137d37c32876.pdf
Official Documents- Letter of Amendment for Credit 5157-KE and Credit 6121-KE.pdf,2023-06-16T04:00:00Z,http://documents.worldbank.org/curated/en/099062723094011341,http://documents.worldbank.org/curated/en/099062723094011341/pdf/P1210190d6a2860b808b920215857c4502f.pdf
Kenya - EASTERN AND SOUTHERN AFRICA- P167814- Second Kenya Informal Settlements Improvement Project - Procurement Plan,2023-06-16T04:00:00Z,http://documents.worldbank.org/curated/en/099061623141524929,http://documents.worldbank.org/curated/en/099061623141524929/pdf/P167814044b76f0f10852c03a8dadb4acab.pdf
Kenya - EASTERN AND SOUTHERN AFRICA- P145559- Coastal Region Water Security and Climate Resilience Project - Procurement Plan,2023-06-15T04:00:00Z,http://documents.worldbank.org/curated/en/099061523115536335,http://documents.worldbank.org/curated/en/099061523115536335/pdf/P1455590d049d60e1085ea01cd339f7a2a2.pdf
Kenya - EASTERN AND SOUTHERN AFRICA- P167814- Second Kenya Informal Settlements Improvement Project - Procurement Plan,2023-06-14T04:00:00Z,http://documents.worldbank.org/curated/en/099061423084532918,http://documents.worldbank.org/curated/en/099061423084532918/pdf/P16781408cfd7c06f0838003a47446d2e4e.pdf
Official Documents- Disbursement and Financial Information Letter for Credit 7290-KE.pdf,2023-06-14T04:00:00Z,http://documents.worldbank.org/curated/en/099073123100015576,http://documents.worldbank.org/curated/en/099073123100015576/pdf/P17094107b90780820bb170c116af63fccc.pdf
Official Documents- Disbursement and Financial Information Letter for Credit 7289-KE.pdf,2023-06-14T04:00:00Z,http://documents.worldbank.org/curated/en/099073123100521572,http://documents.worldbank.org/curated/en/099073123100521572/pdf/P17094106fe7890090afda070c1a1bcd659.pdf
Kenya - EASTERN AND SOUTHERN AFRICA- P153349- National Agricultural and Rural Inclusive Growth Project - Procurement Plan,2023-06-13T04:00:00Z,http://documents.worldbank.org/curated/en/099061323025028641,http://documents.worldbank.org/curated/en/099061323025028641/pdf/P15334902c8e790350b44d0f9eb86495cb9.pdf
Kenya - EASTERN AND SOUTHERN AFRICA- P153349- National Agricultural and Rural Inclusive Growth Project - Procurement Plan,2023-06-13T04:00:00Z,http://documents.worldbank.org/curated/en/099061323150537396,http://documents.worldbank.org/curated/en/099061323150537396/pdf/P153349086f2130e20b57808859388cdde0.pdf
Kenya - EASTERN AND SOUTHERN AFRICA- P153349- National Agricultural and Rural Inclusive Growth Project - Procurement Plan,2023-06-12T04:00:00Z,http://documents.worldbank.org/curated/en/099061223054035932,http://documents.worldbank.org/curated/en/099061223054035932/pdf/P1533490b3fe6c041092bf0ed1b5da9768e.pdf
,,,
Kenya - EASTERN AND SOUTHERN AFRICA- P153349- National Agricultural and Rural Inclusive Growth Project - Procurement Plan,2023-06-12T04:00:00Z,http://documents.worldbank.org/curated/en/099061223054053899,http://documents.worldbank.org/curated/en/099061223054053899/pdf/P15334907bbc31047080640a6cf806163fe.pdf
Kenya - EASTERN AND SOUTHERN AFRICA- P173820- KENYA COVID-19 HEALTH EMERGENCY RESPONSE PROJECT - Procurement Plan,2023-06-12T04:00:00Z,http://documents.worldbank.org/curated/en/099061223032021277,http://documents.worldbank.org/curated/en/099061223032021277/pdf/P17382002ceea10450beab070c5ba12f1f2.pdf
